Claim Number,Date Received,Incident Date,Airport Code,Airport Name,Airline Name,Claim Type,Claim Site,Item,Claim Amount,Status,Close Amount,Disposition,Day Differences,Amount Differences
2007022821666,2007-02-26 00:00:00,2007-01-02 00:00:00,SEA,Seattle-Tacoma International,Continental Airlines,Passenger Property Loss,Checked Baggage,Clothing - Shoes; belts; accessories; etc.; Eyeglasses - (including contact lenses),180.0,Settled,90.0,Settle,55.0,90.0
2006101614057,2006-10-10 00:00:00,2006-10-02 00:00:00,RNO,Reno/Tahoe International,Southwest Airlines,Property Damage,Checked Baggage,Bags - Fabric; plastic; etc. (not purses); Clothing - Shoes; belts; accessories; etc.,110.0,Settled,55.0,Settle,8.0,55.0
2005031778691,2005-02-23 00:00:00,2004-12-15 00:00:00,EAU,Chippewa Valley Regional Airport,Northwest Airlines,Passenger Property Loss,Checkpoint,Jewelry - Fine,75.0,Denied,0.0,Deny,70.0,75.0
2008091649970,2008-09-11 00:00:00,2008-08-16 00:00:00,DCA,Ronald Reagan Washington National Airport,American Airlines,Passenger Property Loss,Checked Baggage,Automobile Parts,824.99,Denied,0.0,Deny,26.0,824.99
2007022621492,2007-02-22 00:00:00,2006-12-22 00:00:00,MIA,Miami International Airport,Avianca,Passenger Property Loss,Checkpoint,Cell Phones,300.0,Approved,300.0,Approve in Full,62.0,0.0
2008052844900,2008-05-23 00:00:00,2008-05-15 00:00:00,JFK,John F. Kennedy International,Delta Air Lines,Passenger Property Loss,Checked Baggage,Jewelry - Fine,126.0,Denied,0.0,Deny,8.0,126.0
2008082749193,2008-08-25 00:00:00,2008-08-02 00:00:00,IAD,Washington Dulles International,UAL,Property Damage,Checked Baggage,Knick Knacks (bric-a-bracks),477.48,Denied,0.0,Deny,23.0,477.48
0505022L,2003-05-05 00:00:00,2003-04-18 00:00:00,SAV,Savannah International,Delta Air Lines,Property Damage,Checked Baggage,Luggage (all types including footlockers),102.06,Settled,51.03,Settle,17.0,51.03
2007112635369,2007-11-23 00:00:00,2007-11-01 00:00:00,CLE,Cleveland Hopkins International,Southwest Airlines,Property Damage,Checkpoint,Cell Phones; Other,350.0,Denied,0.0,Deny,22.0,350.0
2005092893331,2005-09-19 00:00:00,2005-07-27 00:00:00,GSO,Piedmont Triad International Airport,Delta Air Lines,Property Damage,Checked Baggage,Clothing - Shoes; belts; accessories; etc.,185.0,Denied,0.0,Deny,54.0,185.0
2009090863427,2009-09-08 00:00:00,2009-08-31 00:00:00,SFB,Orlando Sanford,Thomas Cook Airline,Passenger Property Loss,Checked Baggage,Watches - Expensive more than $100,600.0,Denied,0.0,Deny,8.0,600.0
2009110365037,2009-10-26 00:00:00,2009-09-16 14:19:00,MYR,Myrtle Beach International,UAL,Property Damage,Checked Baggage,Stereo Items & Accessories,48.95,Denied,0.0,Deny,39.0,48.95
2005081690612,2005-07-01 00:00:00,2005-06-09 00:00:00,MHT,Manchester Regional Airport,Southwest Airlines,Passenger Property Loss,Checkpoint,Currency,600.0,Settled,250.0,Settle,22.0,350.0
2004062256858,2004-05-27 00:00:00,2004-04-02 00:00:00,OAK,Metropolitan Oakland International,Alaska Airlines,Passenger Property Loss,Checked Baggage,Cameras - Digital,79.99,Approved,79.99,Approve in Full,55.0,0.0
2006062108367,2006-06-20 00:00:00,2006-06-13 00:00:00,PIT,Pittsburgh International Airport,American Airlines,Passenger Property Loss,Checked Baggage,Other,21.63,Approved,21.63,Approve in Full,7.0,0.0
2007010918501,2007-01-05 00:00:00,2006-12-19 00:00:00,ITO,Hilo International,Hawaiian Airlines,Property Damage,Checkpoint,Ceramics - Animals; etc.; Other,180.0,Denied,0.0,Deny,17.0,180.0
2008061145484,2008-06-06 00:00:00,2008-05-28 00:00:00,LAX,Los Angeles International Airport,Southwest Airlines,Property Damage,Checked Baggage,Luggage (all types including footlockers),70.0,Denied,0.0,Deny,9.0,70.0
2006082911731,2006-08-24 00:00:00,2006-05-02 00:00:00,SLC,Salt Lake City International Airport,Southwest Airlines,Passenger Property Loss,Checkpoint,Cell Phones,139.99,Approved,139.99,Approve in Full,114.0,0.0
2006080410511,2006-08-02 00:00:00,2006-07-13 00:00:00,SAT,San Antonio International,Delta Air Lines,Property Damage,Checked Baggage,Luggage (all types including footlockers),60.0,Settled,50.0,Settle,20.0,10.0
2005072289458,2005-07-18 00:00:00,2005-06-25 00:00:00,MIA,Miami International Airport,American Airlines,Property Damage,Checked Baggage,Locks,21.2,Approved,21.2,Approve in Full,23.0,0.0
2009080562237,2009-07-31 00:00:00,2009-07-25 00:00:00,RKS,Rock Springs-Sweetwater County,USAir,Property Damage,Checked Baggage,Other,47.48,Denied,0.0,Deny,6.0,47.48
2006110115016,2006-10-16 00:00:00,2005-10-12 00:00:00,IAD,Washington Dulles International,Delta Air Lines,Passenger Property Loss,Checked Baggage,Clothing - Shoes; belts; accessories; etc.; Locks; Luggage (all types including footlockers),113.85,Denied,0.0,Deny,369.0,113.85
0515011L,2003-05-15 00:00:00,2003-04-17 00:00:00,MCO,Orlando International Airport,Spirit Airlines,Passenger Property Loss,Checked Baggage,Currency,250.0,Settled,125.0,Settle,28.0,125.0
2007120436013,2007-12-04 00:00:00,2007-11-28 00:00:00,PIT,Pittsburgh International Airport,Jet Blue,Passenger Property Loss,Checked Baggage,Other,499.99,Denied,0.0,Deny,6.0,499.99
2007050124771,2007-04-27 00:00:00,2007-04-10 00:00:00,IAH,Houston - George Bush Intercontinental Airport,Continental Airlines,Passenger Property Loss,Checked Baggage,Computer - Laptop,1178.5,Approved,1178.5,Approve in Full,17.0,0.0
0205158M,2004-02-05 00:00:00,2004-01-09 00:00:00,JFK,John F. Kennedy International,Delta Air Lines,Property Damage,Checked Baggage,Luggage (all types including footlockers),129.0,Settled,50.0,Settle,27.0,79.0
2008012838690,2008-01-23 00:00:00,2007-12-24 00:00:00,BOS,Boston (Logan) International Airport,Alaska Airlines,Passenger Property Loss,Checked Baggage,Toys (game systems; cartridges; radio controlled cars; etc.),262.49,Denied,0.0,Deny,30.0,262.49
2007042624554,2007-04-23 00:00:00,2007-04-15 00:00:00,ELP,El Paso International Airport,American Airlines,Passenger Property Loss,Checked Baggage,Clothing - Shoes; belts; accessories; etc.,42.0,Denied,0.0,Deny,8.0,42.0
2008101051057,2008-10-06 00:00:00,2008-09-24 00:00:00,MDT,Harrisburg International,Northwest Airlines,Property Damage,Checked Baggage,Other,175.0,Approved,175.0,Approve in Full,12.0,0.0
2006042505250,2006-04-20 00:00:00,2006-04-14 00:00:00,BWI,Baltimore/Washington Intl Thurgood Marshall,Southwest Airlines,Passenger Property Loss,Checked Baggage,Other,31.49,Approved,31.49,Approve in Full,6.0,0.0
2006042004821,2006-04-11 00:00:00,2006-04-03 00:00:00,ATL,Hartsfield-Jackson Atlanta International Airport,Delta Air Lines,Passenger Property Loss,Checked Baggage,Cameras - Digital,670.29,Settled,100.29,Settle,8.0,570.0
2006052306823,2006-05-18 00:00:00,2006-02-25 00:00:00,SAN,San Diego International,Alaska Airlines,Property Damage,Checked Baggage,Luggage (all types including footlockers),45.6,Denied,0.0,Deny,82.0,45.6
2005032980212,2005-03-16 00:00:00,2005-03-04 00:00:00,LAX,Los Angeles International Airport,Air Canada,Passenger Property Loss,Checked Baggage,Other,108.25,Approved,108.25,Approve in Full,12.0,0.0
2007071728540,2007-07-12 00:00:00,2007-06-08 00:00:00,MIA,Miami International Airport,American Airlines,Passenger Property Loss,Checked Baggage,Watches - Expensive more than $100,1362.94,Approved,1362.94,Approve in Full,34.0,0.0
2008051444202,2008-05-08 00:00:00,2008-04-15 00:00:00,TYS,Mcghee Tyson ;Knoxville,UAL,Property Damage,Checked Baggage,Clothing - Shoes; belts; accessories; etc.; Cosmetics - Perfume; toilet articles; medicines; soaps; etc.; Medicines,61.98,Denied,0.0,Deny,23.0,61.98
2007103034109,2007-10-25 00:00:00,2007-10-12 00:00:00,PHX,Phoenix Sky Harbor International,Delta Air Lines,Property Damage,Checked Baggage,Other,135.99,Denied,0.0,Deny,13.0,135.99
2007061527044,2007-06-13 00:00:00,2007-06-08 00:00:00,BNA,Nashville International,USAir,Passenger Property Loss,Checked Baggage,Automobile Parts; Locks; Other,384.86,Approved,384.86,Approve in Full,5.0,0.0
2008042943499,2008-04-24 00:00:00,2008-03-20 00:00:00,LAX,Los Angeles International Airport,Delta Air Lines,Passenger Property Loss,Checked Baggage,Eyeglasses - (including contact lenses); GPS - Global Positioning System; MP3 Players-(iPods; etc),510.13,Denied,0.0,Deny,35.0,510.13
0212335M,2004-02-12 00:00:00,2004-01-09 00:00:00,HOU,William P. Hobby,Continental Airlines,Property Damage,Checked Baggage,Luggage (all types including footlockers),21.4,Approved,21.4,Approve in Full,34.0,0.0
2009091763753,2009-09-15 00:00:00,2009-08-28 00:00:00,ATL,Hartsfield-Jackson Atlanta International Airport,Delta (Song),Property Damage,Checked Baggage,Alcoholic beverages; Cameras - Digital; Luggage (all types including footlockers),647.86,Denied,0.0,Deny,18.0,647.86
2007092132379,2007-09-19 00:00:00,2007-09-10 00:00:00,LAX,Los Angeles International Airport,American Airlines,Passenger Property Loss,Checkpoint,Clothing - Shoes; belts; accessories; etc.,225.0,Denied,0.0,Deny,9.0,225.0
2007102634025,2007-10-24 00:00:00,2007-10-16 00:00:00,COS,Colorado Springs Municipal,Northwest Airlines,Property Damage,Checked Baggage,Clothing - Shoes; belts; accessories; etc.,107.35,Approved,107.35,Approve in Full,8.0,0.0
0527059L,2003-05-27 00:00:00,2003-05-07 00:00:00,FLL,Ft. Lauderdale-Hollywood International,American Airlines,Property Damage,Checked Baggage,Fish/Game,83.99,Denied,0.0,Deny,20.0,83.99
2007022221327,2007-02-21 00:00:00,2007-02-09 00:00:00,LIH,Lihue Airport,USAir,Passenger Property Loss,Checked Baggage,Clothing - Shoes; belts; accessories; etc.; Cosmetics - Perfume; toilet articles; medicines; soaps; etc.; Other,33.0,Denied,0.0,Deny,12.0,33.0
2009081262539,2009-08-11 00:00:00,2009-08-10 00:00:00,ORD,Chicago O'Hare International Airport,USAir,Property Damage,Checked Baggage,Clothing - Shoes; belts; accessories; etc.,118.47,Approved,118.47,Approve in Full,1.0,0.0
0314039L,2003-03-14 00:00:00,2002-12-21 00:00:00,JFK,John F. Kennedy International,Jet Blue,Passenger Property Loss,Checkpoint,Computer - Laptop,2091.71,Approved,2092.0,Approve in Full,83.0,-0.2899999999999636
2006011399581,2006-01-10 00:00:00,2005-12-11 00:00:00,PBI,Palm Beach International,Southwest Airlines,Property Damage,Checked Baggage,Other,132.72,Denied,0.0,Deny,30.0,132.72
2010010567122,2009-12-30 00:00:00,2009-12-25 15:00:00,BOS,Boston (Logan) International Airport,Alaska Airlines,Passenger Property Loss,Checked Baggage,Clothing - Shoes; belts; accessories; etc.,140.0,Denied,0.0,Deny,4.0,140.0
2004062557380,2004-06-04 00:00:00,2004-05-24 00:00:00,MIA,Miami International Airport,Continental Airlines,Property Damage,Checked Baggage,Computer - Laptop,194.0,Denied,0.0,Deny,11.0,194.0
2006082811624,2006-08-22 00:00:00,2006-06-29 00:00:00,PHL,Philadelphia International Airport,USAir,Property Damage,Checked Baggage,Luggage (all types including footlockers),150.0,Denied,0.0,Deny,54.0,150.0
2006092513203,2006-09-21 00:00:00,2006-09-03 00:00:00,BWI,Baltimore/Washington Intl Thurgood Marshall,Southwest Airlines,Passenger Property Loss,Checked Baggage,Watches - Inexpensive $100 or less,100.0,Settled,50.0,Settle,18.0,50.0
2007111534966,2007-11-14 00:00:00,2007-11-10 00:00:00,ATL,Hartsfield-Jackson Atlanta International Airport,USAir,Passenger Property Loss,Checked Baggage,Locks,12.39,Denied,0.0,Deny,4.0,12.39
0219585M,2004-02-19 00:00:00,2004-02-08 00:00:00,PHX,Phoenix Sky Harbor International,Southwest Airlines,Property Damage,Checked Baggage,Other,350.0,Approved,350.0,Approve in Full,11.0,0.0
2007060626401,2007-06-04 00:00:00,2007-05-13 00:00:00,DFW,Dallas-Fort Worth International Airport,American Airlines,Passenger Property Loss,Checked Baggage,Cameras - Digital; GPS - Global Positioning System,672.16,Denied,0.0,Deny,22.0,672.16
0305027L,2003-03-05 00:00:00,2003-01-23 00:00:00,DFW,Dallas-Fort Worth International Airport,American Airlines,Property Damage,Checked Baggage,Other,66.92,Approved,66.92,Approve in Full,41.0,0.0
2006010698955,2006-01-02 00:00:00,2005-12-04 00:00:00,GSP,Greenville-Spartanburg,Continental Airlines,Passenger Property Loss,Checked Baggage,Clothing - Shoes; belts; accessories; etc.,49.86,Approved,49.86,Approve in Full,29.0,0.0
0610199L,2003-06-10 00:00:00,2003-04-03 00:00:00,ORD,Chicago O'Hare International Airport,UAL,Property Damage,Checkpoint,Luggage (all types including footlockers),42.49,Approved,42.0,Approve in Full,68.0,0.490000000000002
2008072947641,2008-07-22 00:00:00,2008-07-13 00:00:00,STT,Cyril E. King International,Delta Air Lines,Passenger Property Loss,Checked Baggage,Cameras - Digital,499.0,Denied,0.0,Deny,9.0,499.0
2010010667223,2009-12-30 00:00:00,2009-12-15 13:15:00,ORD,Chicago O'Hare International Airport,UAL,Property Damage,Checked Baggage,Food items (jams; jellys; candy; etc.); Locks; Luggage (all types including footlockers),37.82,Approved,37.82,Approve in Full,14.0,0.0
2007032823096,2007-03-26 00:00:00,2007-01-17 00:00:00,SLC,Salt Lake City International Airport,Delta Air Lines,Property Damage,Checkpoint,Computer - Laptop,1349.98,Settled,915.92,Settle,68.0,434.06000000000006
2006030302464,2006-02-24 00:00:00,2006-01-28 00:00:00,IAD,Washington Dulles International,UAL,Property Damage,Checked Baggage,Luggage (all types including footlockers),40.0,Denied,0.0,Deny,27.0,40.0
2006060707494,2006-06-05 00:00:00,2006-05-19 00:00:00,MSN,Dane County Regional (Madison),UAL,Property Damage,Checked Baggage,Luggage (all types including footlockers),93.74,Approved,93.74,Approve in Full,17.0,0.0
2008041742714,2008-04-08 00:00:00,2008-03-06 00:00:00,MIA,Miami International Airport,Swiss Air,Property Damage,Checkpoint,Dishes; Pottery; Glassware; Plasticware,200.0,Denied,0.0,Deny,33.0,200.0
2009012154719,2009-01-12 00:00:00,2008-12-27 00:00:00,PHX,Phoenix Sky Harbor International,Continental Airlines,Passenger Property Loss,Checked Baggage,Batteries - Dry cell only; Cameras - Digital; Cameras - Non-electronic (Camera supplies; lenses; projectors; etc.),274.38,Denied,0.0,Deny,16.0,274.38
2005060986072,2005-05-31 00:00:00,2005-04-15 00:00:00,ALB,Albany International,Northwest Airlines,Passenger Property Loss,Checked Baggage,Computer - Laptop,600.0,Denied,0.0,Deny,46.0,600.0
2004122169786,2004-11-04 00:00:00,2004-04-18 00:00:00,DEN,Denver International Airport,UAL,Property Damage,Checked Baggage,Luggage (all types including footlockers),82.0,Approved,82.0,Approve in Full,200.0,0.0
2009100264271,2009-10-20 00:00:00,2009-08-02 00:00:00,CMH,Port Columbus International,Northwest Airlines,Passenger Property Loss,Checked Baggage,Cosmetics - Perfume; toilet articles; medicines; soaps; etc.,266.31,Denied,0.0,Deny,79.0,266.31
2009041757729,2009-04-01 00:00:00,2009-02-22 00:00:00,HSV,Huntsville International Airport,Delta Air Lines,Passenger Property Loss,Checked Baggage,Cell Phones; MP3 Players-(iPods; etc),62.64,Denied,0.0,Deny,38.0,62.64
2005080490053,2005-07-27 00:00:00,2005-07-06 00:00:00,PHL,Philadelphia International Airport,USAir,Passenger Property Loss,Checked Baggage,Clothing - Shoes; belts; accessories; etc.; Clothing - Shoes; belts; accessories; etc.; Jewelry - Fine; Other,800.0,Denied,0.0,Deny,21.0,800.0
2006041904723,2006-04-10 00:00:00,2006-03-24 00:00:00,IAH,Houston - George Bush Intercontinental Airport,Continental Airlines,Property Damage,Checked Baggage,Luggage (all types including footlockers),126.0,Settled,100.0,Settle,17.0,26.0
2008061145488,2008-06-06 00:00:00,2008-05-28 00:00:00,LGB,Long Beach,Jet Blue,Passenger Property Loss,Checkpoint,MP3 Players-(iPods; etc),550.0,Denied,0.0,Deny,9.0,550.0
2007101933737,2007-10-16 00:00:00,2007-09-23 00:00:00,LIH,Lihue Airport,Aloha Airlines,Passenger Property Loss,Checked Baggage,DVD/CD Players,254.96,Denied,0.0,Deny,23.0,254.96
2008052244700,2008-05-23 00:00:00,2008-04-09 00:00:00,FLL,Ft. Lauderdale-Hollywood International,American Airlines,Passenger Property Loss,Checked Baggage,Cameras - Digital,178.0,Denied,0.0,Deny,44.0,178.0
2005110395607,2005-10-25 00:00:00,2005-09-17 00:00:00,SRQ,Sarasota Bradenton International,Delta Air Lines,Property Damage,Checked Baggage,Cosmetics - Perfume; toilet articles; medicines; soaps; etc.,115.0,Denied,0.0,Deny,38.0,115.0
2010010667206,2009-12-30 00:00:00,2009-10-09 20:10:00,DFW,Dallas-Fort Worth International Airport,American Airlines,Passenger Property Loss,Checked Baggage,Locks,8.64,Denied,0.0,Deny,81.0,8.64
2007112335360,2007-11-19 00:00:00,2007-10-22 00:00:00,SAN,San Diego International,Northwest Airlines,Passenger Property Loss,Checked Baggage,Silverplate; Goldplate; Pewter; Stainless Steel; Copperware; Bronzeware,218.88,Denied,0.0,Deny,28.0,218.88
2008091149760,2008-09-08 00:00:00,2008-08-26 00:00:00,LAS,McCarran International,Southwest Airlines,Property Damage,Checkpoint,Baskets - Wicker or plastic,15.97,Approved,15.97,Approve in Full,13.0,0.0
1006119M,2003-10-06 00:00:00,2003-09-05 00:00:00,EWR,Newark International Airport,Continental Airlines,Property Damage,Checked Baggage,Other,79.99,Approved,79.99,Approve in Full,31.0,0.0
2004051351752,2004-03-30 00:00:00,2004-03-08 00:00:00,IND,Indianapolis International,Delta Air Lines,Passenger Property Loss,Checked Baggage,Currency,145.0,Settled,72.5,Settle,22.0,72.5
2005061086211,2005-06-01 00:00:00,2005-02-20 00:00:00,DSM,Des Moines International,Continental Express Inc,Property Damage,Checked Baggage,Luggage (all types including footlockers),69.99,Settled,50.0,Settle,101.0,19.989999999999995
2004062357022,2004-06-02 00:00:00,2004-04-29 00:00:00,LGB,Long Beach,Jet Blue,Passenger Property Loss,Checked Baggage,Eyeglasses - (including contact lenses),148.0,Settled,74.0,Settle,34.0,74.0
2008030740639,2008-02-27 00:00:00,2008-01-11 00:00:00,DSM,Des Moines International,Northwest Airlines,Passenger Property Loss,Checked Baggage,Cameras - Digital,199.95,Denied,0.0,Deny,47.0,199.95
2004120768726,2004-10-22 00:00:00,2004-09-30 00:00:00,PHX,Phoenix Sky Harbor International,Southwest Airlines,Property Damage,Checked Baggage,Luggage (all types including footlockers),5.0,Denied,0.0,Deny,22.0,5.0
2008012338366,2008-01-15 00:00:00,2007-10-14 00:00:00,MSN,Dane County Regional (Madison),Northwest Airlines,Passenger Property Loss,Checked Baggage,Clothing - Shoes; belts; accessories; etc.; Cosmetics - Perfume; toilet articles; medicines; soaps; etc.; Eyeglasses - (including contact lenses),415.0,Denied,0.0,Deny,93.0,415.0
2005041282347,2005-04-12 00:00:00,2005-02-18 00:00:00,TPA,Tampa International,Delta Air Lines,Passenger Property Loss,Checkpoint,Jewelry - Fine,124.9,Approved,124.9,Approve in Full,53.0,0.0
2008123053819,2008-12-22 00:00:00,2008-11-23 00:00:00,JFK,John F. Kennedy International,Air Canada,Passenger Property Loss,Checked Baggage,Jewelry - Costume,485.98,Settled,242.99,Settle,29.0,242.99
